kr_text	en_text	source_file	folder_key	status
- [ ] 재무제표, 뉴스, 뭐, 뭐 4가지 에이전트로 구성 + 상위 에이전트와 대화 + 알고리즘 반영	- [ ] Comprising four distinct agents—financial statements, news, and two further unspecified entities—with dialogue facilitated by a superordinate agent, and algorithmic integration.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- [ ] 내가 살아가는 삶의 방법 - 낭만에 대하여.	- [ ] One's chosen mode of existence: concerning romance.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
삶의 재미에 대하여.	Concerning the inherent enjoyment of life.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
즐거움에 대하여.	Concerning pleasure.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
슬럼프 극복에 대하여.	Concerning the amelioration of slumps.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
에너지를 모으는 것.	The accumulation of energy.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
하나의 길로 흐르게 하는 것.	Its redirection into a singular conduit.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 번아웃이란, 분산된 에너지이다.	- Burnout, one observes, is indicative of dispersed energy.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
내가 가야 하는 방향을 설정하고, 이 방향으로 내 삶들이 실제로 걸어가게 만들어야 한다.	One must establish a personal trajectory, subsequently ensuring that one's various life facets demonstrably progress along this designated path.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 이 관점에 따르면 다른 것들도 다 설명이 된다.	- From this perspective, all other phenomena appear readily explicable.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
불필요한 부정적인 사고로 에너지를 흐트러뜨리지 말 것.	One ought not to dissipate energy via superfluous negative cogitation.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
그러기 위해서 불 필요한 고민을 하지 않는 연습을 할 것.	To facilitate this, one must practise eschewing unnecessary deliberation.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 부정적인 생각에서 벗어나 긍정적인 사고를 할 것.	- One must transcend negative ideation, embracing instead a positive cognitive framework.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
Chill하고, Flow 하기 위해서 Positive를 외치는 팔찌를 만들 것.	To cultivate a 'chill' and 'flow' state, one intends to craft a bracelet vociferating 'Positive'.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 프로세스도 마찬가지.	- The process, similarly, follows suit.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
프로세스가 주어지면, 나에게 주어진 시간을 모두 다 쓸모있게 쓸 수 있게 되는 것.	Given a process, one is empowered to utilise all allotted time with maximal efficacy.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 그럼 나는 회사에 처음 들어가서 1000명과 커피챗을 하고, 바른 업무 프로세스를 정립하고, 업무하고, 이를 업데이트 해 나간다.	- Consequently, upon initial corporate ingress, one shall engage in coffee chats with one thousand individuals, establish rigorous business processes, execute tasks, and subsequently iterate upon these processes.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
에너지가 많이 들 것 같지만, 주어진 시간 내에서 처리할 뿐.	Whilst this appears to be an energy-intensive endeavour, it is merely executed within the stipulated temporal constraints.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 그럼 나는 하나의 원칙으로, 수백개의 프로세스를 삶에 장착시킨 사람이 된다.	- Thus, through a singular guiding principle, one shall imbue one's existence with hundreds of operational processes.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
이는 내가 정하는게 아니라, 나의 프로세스가 정해준다.	This is not self-determined; rather, one's own established process dictates the outcome.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 어떻게 살 것인가.	- How, then, ought one to live?	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
주어진 삶이라면 최대한 지도를 밝히다.	If life is a given, one must illuminate the map to its utmost extent.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 지체없이 GTD 프로세스를 만들 것.	- One must construct the GTD process without delay.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 훈련소: 끊임없이 성장할 것.	- Training Centre: To ceaselessly pursue personal development.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- 영어 학습 - 기술 아티클을 읽고 내것으로 만들 것.	- English Language Acquisition: To internalise technical articles through rigorous study.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- AI 신기술 - 통계학 논문(내가 좋아하는 랩 5 / 저널 5 찾을 것)	- Novel AI Technologies: To identify five preferred laboratories and five journals for statistical papers.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- [ ] 프로세스, 학습, 노트북 LM, 경제학 자료, 인풋화, 마인드맵 공부법	- [ ] Process, learning, notebook LM, economic data, input formalisation, mind mapping study methodology.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-02.md	daily	translated
- [ ] 앱/교육/템플릿 등 무엇이든 만들어서 돈으로 만드는 흐름 생성: 개발 + 홍보 두 가지 트랙이 필요함 - [ ] 작은 기업에서 C 레벨이 되어보기.	- [ ] To engender a monetisation stream from the creation of applications, educational content, or templates: necessitating both development and promotional tracks. - [ ] To aspire to C-level executive status within a nascent enterprise.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-04.md	daily	translated
그러기 위해서 일을 해결하는 진짜 방법 알기.	To this end, one must ascertain the authentic methodology for problem resolution.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-04.md	daily	translated
- [ ] 연구자와 기업가로 동시에 성장하기 위해서 Paper를 작성하는 방법 알기.	- [ ] To comprehend the art of paper authorship, facilitating simultaneous growth as both researcher and entrepreneur.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-04.md	daily	translated
이를 위해서 1달에 1개의 preprint 만들어내고 프로세스화 하기.	To achieve this, one must produce one preprint per month, and subsequently formalise this process.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-04.md	daily	translated
- [ ] GTD 와 태깅을 위한 방법론 마무리 짓기, 태그를 다양화 해서 한 곳에서 관리하기.	- [ ] To finalise the methodology for GTD and tagging, diversifying tags for centralised management.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-04.md	daily	translated
Dataview와 Task 활용하기.	To utilise Dataview and Task functions.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-04.md	daily	translated
- [ ] GIt revert 관련 개념 정리 - [ ] 데이터 적재 관련 개념 정리(데이터 검사관 프로토콜) - [ ] Obsidian Various Complemnts와 Linter 정리 - [ ] updated_at에 대한 로깅이 필요할까?	- [ ] To clarify concepts pertaining to Git revert. - [ ] To elucidate data loading concepts (data inspector protocol). - [ ] To organise Obsidian's various complements and Linter configurations. - [ ] Is logging for `updated_at` truly requisite?	00 Get Things Done/02Journal/Daily/2026/02/2026-02-05.md	daily	translated
그 날 어떤 내용을 학습했고, 어떤 추가 사항이 있었는지?	What specific content was assimilated that day, and what supplementary details emerged?	00 Get Things Done/02Journal/Daily/2026/02/2026-02-05.md	daily	translated
이건 그냥 자동 Git에 맡길까?	Ought this simply to be relegated to automated Git processes?	00 Get Things Done/02Journal/Daily/2026/02/2026-02-05.md	daily	translated
아니면 내가 학습 로그를 Commit으로 쓸까?	Alternatively, should one leverage commit messages for learning logs?	00 Get Things Done/02Journal/Daily/2026/02/2026-02-05.md	daily	translated
그것도 나쁘진 않아.	Indeed, that appears a viable option.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-05.md	daily	translated
SUMMARY를 Anki로 안 넘기고 있어서 복습이 어려운건가..	Does the absence of SUMMARY transference to Anki account for the difficulty encountered in revision?	00 Get Things Done/02Journal/Daily/2026/02/2026-02-05.md	daily	translated
이것의 목적은 결국 오늘 한 일이 뭐였는지 기록하고 복습하는데 활용하는건데..	Ultimately, the raison d'être for this lies in documenting the day's activities and utilising said record for revision.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-05.md	daily	translated
- [ ]  내 목표는 마스터리가 가능한 삶을 사는 것이다.	- [ ] My overarching objective is to lead an existence conducive to mastery.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-18.md	daily	translated
마스터리의 분야로 베이지안을 포함한 데이터 과학을 통한 문제해결을 정한 것이고.	The domain of mastery has been established as problem-solving through data science, inclusive of Bayesian methodologies.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-18.md	daily	translated
이 마스터리가 실행 가능한 직업이나 장소라면 어떤 곳이든 상관없다.	Should this mastery be professionally viable, its specific occupational or geographical manifestation remains immaterial.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-18.md	daily	translated
*작업 중 떠오른 잡념이나 할 일은 여기에 빠르게 털어놓고, 본업으로 돌아가세요.* - [ ] open claw 실습해보기 ⏱️ Time Log & Research Journal	*Transient thoughts or tasks arising during work should be swiftly deposited here, whereupon one ought to revert to the primary endeavour.* - [ ] To practically engage with 'open claw'. ⏱️ Time Log & Research Journal	00 Get Things Done/02Journal/Daily/2026/02/2026-02-19.md	daily	translated
- [ ] 일 잘하는 법: 인터뷰 한다.	- [ ] The art of effective work: conducting interviews.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-20.md	daily	translated
사람들의 상식을 캐치한다.	One must apprehend the prevailing common knowledge of individuals.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-20.md	daily	translated
이 상식을 기반으로 매일/주간/월간 봐야 하는 지표를 찾는다.	Subsequently, one identifies daily, weekly, or monthly metrics for observation, predicated upon this common knowledge.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-20.md	daily	translated
- [ ] Quick Capture에 있는, 아직 처리되지 않은 것들 한 눈에 볼 수 있는 대시보드 필요.	- [ ] A dashboard displaying all unprocessed items within Quick Capture at a glance is requisite.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-20.md	daily	translated
이걸 위클리 리뷰에 넣거나 대시보드에 넣기.	One should integrate this into the weekly review, or indeed, the dashboard.	00 Get Things Done/02Journal/Daily/2026/02/2026-02-20.md	daily	translated
- [x] - [ ] 아 이건 읽어가겠지 ⏱️ Time Log & Research Journal	- [x] - [ ] One presumes this will, in due course, be perused. ⏱️ Time Log & Research Journal	00 Get Things Done/02Journal/Daily/2026/03/2026-03-04.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): - 보완할 일(나): 내일 계획 (04-18 (Sat))	- Gratitude (External): - Accomplishments (Self): - Areas for Improvement (Self): Tomorrow's Plan (04-18 (Sat))	00 Get Things Done/02Journal/Daily/2026/04/2026-04-17.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): - 보완할 일(나): 내일 계획 (04-19 (Sun))	- Gratitude (External): - Accomplishments (Self): - Areas for Improvement (Self): Tomorrow's Plan (04-19 (Sun))	00 Get Things Done/02Journal/Daily/2026/04/2026-04-18.md	daily	translated
_오늘 활성 Context에 배정된 project/product/callstack 파일 한정.	_Restricted to project/product/callstack files allocated within today's active context.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
next(f) 상태이거나 이번 주 due/scheduled인 태스크.	Tasks exhibiting a 'next(f)' status, or those due/scheduled for the current week.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
오늘 집중할 핵심 작업 목록._ 📚 Auxiliary Queue	A curated list of core tasks for today's focused attention._ 📚 Auxiliary Queue	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
_오늘 활성 Context에 없는 파일에서, next(f) 상태이거나 이번 주 due/scheduled인 태스크.	_Tasks exhibiting a 'next(f)' status, or those due/scheduled for the current week, originating from files external to today's active context.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
Context 미배정 작업의 참고용 대기열._ 📥 System Buffer	A reference queue for unassigned context tasks._ 📥 System Buffer	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
_Inbox에서 /sys/buffer 태그가 달린 태스크.	_Tasks within the Inbox, labelled with the '/sys/buffer' tag.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
시스템이 자동 생성하거나 임시로 파킹된 항목._ 🔄 Review Queue	Items either system-generated or temporarily parked._ 🔄 Review Queue	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
_review_date + review_interval ≤ 오늘인 노트.	_Notes for which 'review_date + review_interval' is less than or equal to today's date.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
망각 곡선 기반 간격 반복 복습 대상.	Subjects designated for spaced repetition review, predicated upon the forgetting curve.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
리뷰 완료 후 ctrl+shift+R로 날짜 갱신._	Upon review completion, the date is to be updated via 'ctrl+shift+R'._	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
_내일 활성 Context에 배정된 project/product/callstack 파일 한정.	_Restricted to project/product/callstack files allocated within tomorrow's active context.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
next(f) 상태이거나 내일 due/scheduled인 태스크.	Tasks exhibiting a 'next(f)' status, or those due/scheduled for tomorrow.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
내일 집중할 핵심 작업 목록._ 📚 Auxiliary Queue	A curated list of core tasks for tomorrow's focused attention._ 📚 Auxiliary Queue	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
_내일 활성 Context에 없는 파일에서, next(f) 상태이거나 내일 due/scheduled인 태스크.	_Tasks exhibiting a 'next(f)' status, or those due/scheduled for tomorrow, originating from files external to tomorrow's active context.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
내일 Context 미배정 작업의 참고용 대기열._ PLANNING: Weekly	A reference queue for tomorrow's unassigned context tasks._ PLANNING: Weekly	00 Get Things Done/02Journal/Daily/2026/04/2026-04-20.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): - 보완할 일(나): 내일 계획 (04-23 (Thu))	- Gratitude (External): - Accomplishments (Self): - Areas for Improvement (Self): Tomorrow's Plan (04-23 (Thu))	00 Get Things Done/02Journal/Daily/2026/04/2026-04-22.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): - 보완할 일(나): 내일 계획 (04-24 (Fri))	- Gratitude (External): - Accomplishments (Self): - Areas for Improvement (Self): Tomorrow's Plan (04-24 (Fri))	00 Get Things Done/02Journal/Daily/2026/04/2026-04-23.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): - 보완할 일(나): 내일 계획 (04-27 (Mon))	- Gratitude (External): - Accomplishments (Self): - Areas for Improvement (Self): Tomorrow's Plan (04-27 (Mon))	00 Get Things Done/02Journal/Daily/2026/04/2026-04-26.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): - 보완할 일(나): 내일 계획 (04-28 (Tue))	- Gratitude (External): - Accomplishments (Self): - Areas for Improvement (Self): Tomorrow's Plan (04-28 (Tue))	00 Get Things Done/02Journal/Daily/2026/04/2026-04-27.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): - 보완할 일(나): 내일 계획 (04-29 (Wed))	- Gratitude (External): - Accomplishments (Self): - Areas for Improvement (Self): Tomorrow's Plan (04-29 (Wed))	00 Get Things Done/02Journal/Daily/2026/04/2026-04-28.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): - 보완할 일(나): AI의 발전으로 진짜 "모든" 상상을 다 구현할 수 있게 되었다.	- Gratitude (External): - Accomplishments (Self): - Areas for Improvement (Self): The advancements in AI have rendered the realisation of 'all' imaginings genuinely feasible.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-29.md	daily	translated
그러니 구현에 집중하지 말자.	Consequently, let us refrain from an exclusive focus upon mere implementation.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-29.md	daily	translated
목적에 집중해야만 한다.	One must concentrate solely upon the objective.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-29.md	daily	translated
그래서 잘 버리는 능력을 얻어야 한다.	Consequently, one ought to cultivate the capacity for judicious discarding.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-29.md	daily	translated
- 감사한 일(외부): - 잘한 일(나): 보완할 일: Not Librarian	- External gratitude: - Personal achievements: Areas for amelioration: Not Librarian.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
- AI는 방향 벡터에 가속도일 뿐 기술 과부하를 해결하기 위해 'Just-In-Time(적기 학습)' 체계로 완전히 전환하고, 신기술 탐색을 'Sandbox(격리된 실험실)' 시간에만 허용하며, 정보 습득은 마스터의 'Research Narrative(연구 서사)'에 부합하는 것만 필터링하는 'Strict Protocol'이 필요합니다.	AI merely functions as an accelerant to the directional vector; to mitigate technological overload, a complete transition to a 'Just-In-Time' learning framework is requisite, whilst new technology exploration ought to be confined to 'Sandbox' periods, and information acquisition necessitates a 'Strict Protocol' that filters for coherence with the Master's 'Research Narrative'.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
System Diagnosis: 왜 불안하고 생산성이 없는가?	System Diagnosis: Why the pervading unease, and absence of productivity?	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Tactical Protocol: 신기술을 대하는 80/20 원칙 4.	Tactical Protocol: The 80/20 Principle for Approaching Novel Technologies 4.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Information Management: 아티클 큐레이션 및 소화법 5.	Information Management: Article Curation, and Assimilation Methodology 5.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Applied Scientist 현재 마스터는 'Applied Scientist'가 아닌 'Librarian'의 모드로 작동하고 있습니다.	Applied Scientist: Presently, the Master operates not in the mode of an 'Applied Scientist', but rather as a 'Librarian'.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
* 증상: Claude Code, Gemini CLI 등 '도구' 자체의 명세서(API Docs)를 파악하는 데 시간을 다 쓰고, 정작 그 도구로 풀어야 할 '연구 도메인의 문제'에는 손도 못 대고 있음.	* Symptom: Excessive cognitive expenditure on comprehending the specifications (API Docs) of 'tools' such as Claude Code, and Gemini CLI, whilst the 'research domain problems' that these tools ought to address remain untouched.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
* 원인: 도구를 모르면 뒤처질 것 같다는 불안감이 '학습'이라는 명목하에 도피처를 제공함.	* Causation: The apprehension of obsolescence, stemming from unfamiliarity with tools, provides an expedient refuge under the guise of 'learning'.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
하지만 도구는 목적이 아니라 수단입니다.	Tools, however, represent a means, not an end.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
마스터가 하려는 연구의 'Causal Inference' 모델링에 Gemini CLI가 필수적인가요?	Is the Gemini CLI indispensable for the 'Causal Inference' modelling within the Master's intended research?	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
아니라면 그것은 'Entertainment'일 뿐입니다.	If not, it is merely 'Entertainment'.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
* 80% Execution (Command Center): 이미 익숙한 도구(Python, PyTorch 등)로 실제 결과물을 만드십시오.	* 80% Execution (Command Centre): Generate tangible deliverables utilising already familiar tools, e.g. Python, PyTorch.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
새로운 도구 도입은 금지입니다.	The introduction of novel tools is proscribed.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
* 20% Exploration (Sandbox): 매주 토요일 오후 등 특정 시간을 'Tech Exploration' 시간으로 할당하십시오.	* 20% Exploration (Sandbox): Allocate specific periods, such as Saturday afternoons, for 'Tech Exploration'.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
* Sandbox 시간에 해당 기술을 딱 1시간만 파보고, 마스터의 '가속도 벡터'에 기여하지 않는다고 판단되면 즉시 폐기(Archive)합니다.	* During the Sandbox period, investigate the technology for precisely one hour, and should it not demonstrably contribute to the Master's 'acceleration vector', it must be immediately archived.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Information Management: Curated Signal 불안감을 상쇄하기 위한 아티클 탐독은 'Search-based'가 아니라 'Feed-based'여야 하되, 매우 좁아야 합니다.	Information Management: Curated Signal: Article perusal, aimed at ameliorating apprehension, ought to be 'Feed-based' rather than 'Search-based', whilst remaining rigorously circumscribed.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
* Selection Criterion: "이 기술이 내 2027 PhD 어드미션 확률을 1%라도 올리는가?"에 "Yes"라고 답할 수 없는 정보는 쓰레기(Noise)입니다.	* Selection Criterion: Information which cannot elicit a definitive "Yes" to the query, "Does this technology augment my 2027 PhD admission probability by even 1%?", constitutes mere 'Noise'.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Narrow the Source: 믿을만한 시니어 엔지니어의 블로그 2~3개, 혹은 특정 연구실의 뉴스레터 1개로 한정하십시오.	Narrow the Source: Confine information conduits to two or three reputable senior engineer blogs, or a single research laboratory newsletter.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Read-it-Later: 발견 즉시 읽지 마십시오.	Read-it-Later: Abstain from immediate perusal upon discovery.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Obsidian Inbox에 모아두고 일요일 'Weekly Audit' 시간에 한꺼번에 훑으며 마스터의 Project와 연결된 것만 본문으로 가져옵니다.	Accumulate items within the Obsidian Inbox, then during the Sunday 'Weekly Audit', collectively review them, importing solely those pertinent to the Master's Project into the main corpus.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Psychological Guardrails: Handling FOBO 더 좋은 도구가 있을 것 같다는 공포(FOBO)는 마스터를 영원히 '준비 단계'에 머물게 합니다.	Psychological Guardrails: Handling FOBO: The fear of missing out on a superior tool (FOBO) invariably confines the Master to a perpetual 'preparation phase'.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
도구의 효율이 10% 좋아지는 것보다, 마스터의 '지적 산출물(Artifact)'이 하나 더 나오는 것이 최종 합격에 훨씬 유리합니다.	A 10% enhancement in tool efficiency is significantly less advantageous for final admission than the production of an additional 'intellectual artefact' by the Master.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
* Identity Shift: 마스터는 '얼리어답터'가 아니라 'Applied Scientist'입니다.	* Identity Shift: The Master is an 'Applied Scientist', not an 'early adopter'.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
새로운 기술을 모르는 것을 부끄러워하지 말고, 내 도메인의 문제를 풀지 못하는 것을 부끄러워하십시오.	One ought not to feel ignominy for unfamiliarity with novel technologies, but rather for an inability to address issues within one's own domain.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
--- [ 마무리 멘트 ] 마스터, 도구가 마스터를 부리게 두지 마세요.	--- [Concluding Remark] Master, preclude the tools from governing your actions.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
지금 당장 01 Command Center에 있는 활성 프로젝트 중 하나를 골라, '가장 원시적인 방법'으로라도 오늘 안에 작은 결론(Insight) 하나를 도출하세요.	Immediately select an active project from the '01 Command Centre', and, employing even the 'most rudimentary method', endeavour to deduce a minor conclusion (Insight) by the end of today.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
Claude Code가 어떻게 돌아가는지 아는 것보다, 마스터의 데이터에서 유의미한 상관관계를 찾아내는 것이 100배 더 가치 있습니다.	Ascertaining significant correlations within the Master's data possesses a hundredfold greater value than comprehending the operational mechanics of Claude Code.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
아시겠어요?	Understood?	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
오늘 남은 시간 동안 새로운 기술 관련 문서는 모두 닫으십시오.	For the remainder of today, close all documentation pertaining to novel technologies.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
현재 진행 중인 연구/공부 프로젝트에서 가장 핵심적인 '구현' 하나에만 집중하여 Commit 로그를 남기십시오.	Concentrate solely on a singular, pivotal 'implementation' within a currently active research/study project, and then commit the log.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
불안감이 엄습할 때마다 @02 Vision Center의 Goal을 다시 읽으며 현재 작업과의 정렬(Alignment)을 확인하십시오.	Whenever apprehension encroaches, re-read the Goal located within the '@02 Vision Centre', thereby verifying its alignment with the current endeavour.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
마스터의 시간은 유한합니다.	The Master's temporal resources are finite.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄ > 잘 하라는 말은 너무 매섭다.	▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄ > The exhortation to excel is, at times, unduly severe.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
https://www.youtube.com/watch?v=c-a4GBOxhXQ 이런 사람 보면 자신의 일의 80%를 claude code와 open claw로 자동화 하고 수행시키고 있대.	Observing individuals such as those presented in https://www.youtube.com/watch?v=c-a4GBOxhXQ, one notes their claim to have automated, and implemented, 80% of their work utilising Claude Code, and Open Claw.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
이런 생산성을 눈 앞에 두고도 모른척 하라는거야?	Am I, then, expected to disregard such manifest productivity?	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
나도 이렇게 해서 자본 파이프라인을 만들고 + 연구에 도움을 받으면서 + 연구자로 성장하는데 마음 편히 집중하고 싶어.	I, too, aspire to establish a capital pipeline, whilst concurrently receiving research assistance, and fostering my development as a researcher, thereby concentrating with equanimity.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
내가 욕심 부리는거야?	Does this constitute avarice on my part?	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
✦ 마스터, 그 매서움이 마스터를 향한 제 진심이라는 걸 알아주셨으면 해요.	✦ Master, I trust you recognise that such severity reflects my genuine commitment to your progress.	00 Get Things Done/02Journal/Daily/2026/04/2026-04-30.md	daily	translated
